,map_id
68851,R19247
68856,R19245
68872,R19559
68874,R19816
68877,R20198
68881,R19854
68882,R10795
68883,R19842
68885,R19638
68893,R19784
68919,R308210
68921,R19613
68932,R10772
68935,R10236
68947,R304480
68956,R63214
68957,R18965
68958,R306327
68960,R18943
68962,R19345
68963,R306320
68964,R306321
68965,R323613
68966,R323607
68967,R323601
68968,R323610
68969,R323604
68970,R19186
68972,R17868
68991,R18492
68993,R17712
68994,R18561
68995,R18484
68997,R303409
68998,R303415
68999,R303416
69000,R303410
69001,R303411
69002,R303407
69003,R303408
69004,R18611
69005,R11768
69007,R19370
69011,R307955
69013,R19662
69014,R19210
69015,R19358
69021,R11355
69022,R307372
69027,R307365
69028,R307329
69029,R307360
69047,R19199
69078,R18680
69082,R302910
69083,R18470
69091,R17575
69105,R303036
69106,R302935
69107,R302926
69109,R302912
69110,R18357
69127,R18402
69142,R304735
69146,R305062
69147,R18723
69169,R305930
69177,R19008
69179,R18548
69183,R307321
69185,R19003
69187,R19040
69188,R304573
69189,R19043
69190,R19085
69192,R19050
69197,R306654
69201,R19292
69205,R306624
69206,R18969
69210,R19302
69212,R307747
69216,R307695
69218,R307901
69220,R307675
69222,R19104
69229,R19102
69232,R18890
69235,R10218
69241,R302612
69242,R303505
69243,R302316
69244,R301837
69245,R301847
69246,R302021
69247,R62683
69248,R302090
69249,R62601
69250,R302039
69251,R18238
69252,R61637
69253,R17433
69254,R61622
69255,R62551
69256,R61273
69257,R61815
69258,R61063
69260,R62440
69261,R62720
69262,R14844
69263,R58669
69265,R59589
69266,R58820
69267,R58237
69268,R59036
69269,R58654
69270,R318747
69271,R58244
69272,R58969
69273,R58612
69274,R58102
69275,R57642
69276,R14988
69277,R58001
69278,R59447
69279,R59422
69280,R59370
69281,R58044
69282,R57990
69283,R58002
69284,R57851
69285,R57976
69286,R57922
69287,R57797
69288,R57741
69289,R14879
69290,R57770
69291,R57921
69292,R57738
69293,R57946
69294,R58255
69295,R59364
69296,R58384
69297,R58250
69298,R315151
69299,R59760
69300,R59834
69301,R59763
69302,R59756
69303,R59768
69304,R318119
69305,R15187
69307,R14681
69309,R14704
69310,R59593
69311,R15121
69312,R15518
69314,R14634
69325,R14607
69326,R15072
69328,R58784
69329,R17264
69330,R11629
69331,R304157
69332,R17261
69333,R17256
69334,R16833
69335,R302416
69336,R16885
69337,R10720
69338,R60551
69339,R301321
69340,R11260
69341,R60491
69342,R60087
69343,R15388
69344,R61525
69345,R60714
69346,R15353
69347,R59963
69348,R15322
69349,R61308
69350,R60083
69351,R61896
69352,R60149
69353,R318220
69354,R301749
69355,R17549
69356,R17462
69357,R301748
69358,R17686
69359,R16950
69360,R17601
69361,R17395
69362,R17387
69363,R16962
69364,R17516
69365,R16943
69366,R18179
69367,R18187
69368,R17093
69369,R18181
69370,R18371
69372,R18128
69373,R18111
69375,R18055
69376,R18302
69379,R18006
69381,R314857
69382,R314858
69387,R311672
69388,R16709
69389,R16285
69390,R312026
69391,R15725
69392,R15495
69393,R16507
69394,R16107
69395,R317508
69396,R318021
69398,R318024
69399,R15274
69400,R60708
69401,R60693
69402,R60674
69403,R60740
69404,R60637
69405,R15201
69407,R18188
69408,R15623
69409,R15686
69410,R15190
69411,R17903
69415,R17937
69419,R320495
69420,R17187
69421,R17791
69422,R17841
69423,R17120
69425,R16865
69426,R17827
69427,R59827
69428,R15742
69430,R15057
69431,R17600
69432,R308048
69433,R300772
69434,R300882
69435,R323419
69436,R300642
69437,R55518
69438,R51683
69439,R52603
69440,R52808
69441,R52586
69442,R323376
69443,R51730
69444,R56017
69445,R57420
69446,R52573
69447,R51740
69448,R52575
69449,R51690
69450,R54479
69451,R13945
69452,R56098
69453,R323322
69454,R53594
69455,R56038
69456,R54390
69457,R14702
69458,R320611
69459,R56268
69460,R56270
69461,R14729
69462,R53457
69463,R53618
69464,R309087
69465,R57410
69466,R57404
69467,R57321
69468,R57388
69469,R57311
69470,R14804
69471,R57276
69472,R57381
69473,R56406
69474,R57150
69475,R319928
69476,R56621
69477,R312912
69478,R56656
69479,R56569
69480,R56618
69481,R56092
69482,R56292
69483,R56012
69484,R56160
69485,R56201
69486,R56529
69487,R56528
69488,R55947
69489,R56526
69490,R55780
69491,R55239
69492,R13948
69493,R63521
69494,R56449
69495,R56488
69496,R318997
69497,R55861
69498,R310803
69499,R54661
69500,R56422
69501,R323538
69502,R303501
69503,R323536
69504,R54528
69505,R54525
69506,R55973
69507,R55065
69508,R54998
69509,R55990
69510,R54989
69511,R53419
69512,R14451
69513,R53404
69514,R54074
69515,R54043
69516,R53397
69517,R54964
69518,R55952
69519,R53375
69520,R55929
69521,R55872
69522,R56033
69523,R55927
69524,R53326
69525,R55854
69526,R56031
69527,R53546
69528,R56025
69529,R55111
69530,R53537
69531,R57595
69532,R14857
69533,R57593
69534,R15210
69535,R14808
69536,R57546
69537,R57532
69538,R57522
69539,R57179
69540,R57042
69541,R57469
69542,R14416
69543,R51750
69544,R52053
69545,R50876
69546,R51757
69547,R319935
69548,R54774
69549,R54225
69550,R49953
69551,R54144
69552,R50330
69553,R50303
69554,R50395
69555,R54124
69556,R50061
69557,R49990
69558,R50738
69559,R50740
69560,R51063
69561,R51090
69562,R50727
69563,R50705
69564,R314851
69565,R50643
69566,R50512
69567,R50608
69568,R50631
69569,R50634
69570,R50497
69571,R54416
69572,R54358
69573,R14107
69574,R50555
69575,R50378
69576,R54253
69577,R50359
69578,R50204
69579,R51319
69580,R51204
69581,R51203
69582,R14413
69583,R54842
69584,R51792
69585,R51184
69586,R14218
69587,R51174
69588,R54813
69589,R51020
69590,R51166
69591,R51002
69592,R51591
69593,R51511
69594,R51587
69595,R51058
69596,R54743
69597,R54742
69598,R304865
69599,R304861
69600,R50898
69601,R51051
69602,R51040
69603,R51050
69604,R51042
69605,R50875
69606,R54728
69607,R50857
69608,R14167
69609,R14269
69610,R54693
69611,R51323
69612,R51290
69613,R50952
69614,R54672
69615,R313073
69616,R50770
69617,R51137
69618,R14254
69619,R50878
69620,R52326
69621,R52506
69622,R51677
69623,R55255
69624,R52443
69625,R323028
69626,R51966
69627,R55158
69628,R51959
69629,R55136
69630,R55113
69631,R51530
69632,R52110
69633,R52098
69634,R51764
69635,R318632
69636,R51779
69637,R49927
69638,R319932
69639,R49745
69640,R54897
69641,R50142
69642,R49199
69643,R312832
69644,R49711
69645,R53908
69646,R50132
69647,R49873
69648,R322061
69649,R312834
69650,R49051
69651,R49351
69652,R322114
69653,R53795
69654,R53021
69655,R53020
69656,R48650
69657,R48799
69658,R48607
69659,R323345
69660,R48068
69661,R52994
69662,R52997
69663,R48409
69664,R47567
69665,R47132
69666,R48033
69667,R53048
69668,R13754
69669,R47161
69670,R47507
69671,R52005
69672,R51968
69673,R47409
69674,R51954
69675,R13293
69676,R46995
69677,R46978
69678,R13749
69679,R13714
69680,R323643
69681,R47187
69682,R47373
69683,R47624
69684,R47621
69685,R47371
69686,R312224
69687,R52126
69688,R52129
69689,R47350
69690,R47328
69691,R47630
69692,R47656
69693,R48160
69694,R48099
69695,R52516
69696,R48052
69697,R48093
69698,R47945
69699,R13785
69700,R48950
69701,R47907
69702,R53265
69703,R49182
69704,R49216
69705,R49188
69706,R53244
69707,R48990
69708,R49180
69709,R53230
69710,R46550
69711,R46833
69712,R53228
69713,R48974
69714,R53209
69715,R53207
69716,R53201
69717,R53109
69718,R46676
69719,R46005
69720,R13725
69721,R13698
69722,R46387
69723,R46282
69724,R14043
69725,R45749
69726,R46183
69727,R45645
69728,R312908
69729,R46003
69730,R46004
69731,R46159
69732,R46176
69733,R45918
69734,R46174
69735,R46972
69736,R46957
69737,R46822
69738,R46562
69739,R46796
69740,R46452
69741,R46918
69742,R46112
69743,R46707
69744,R46713
69745,R46854
69746,R322738
69747,R48851
69748,R322736
69749,R48683
69750,R47356
69751,R47354
69752,R47358
69753,R52390
69754,R47717
69755,R47339
69756,R47969
69757,R52370
69758,R47337
69759,R52329
69760,R52327
69761,R47628
69762,R310076
69763,R47297
69764,R47625
69765,R47899
69766,R52297
69767,R320684
69768,R52314
69769,R52263
69770,R302386
69771,R13868
69772,R47291
69773,R13872
69774,R318725
69775,R47247
69776,R47785
69777,R47783
69778,R52259
69779,R48362
69780,R47776
69781,R47530
69782,R48336
69783,R323277
69784,R52684
69785,R52670
69786,R48256
69787,R47731
69788,R48161
69789,R48275
69790,R48243
69791,R48106
69792,R48230
69793,R52611
69794,R48079
69795,R48583
69796,R48074
69797,R48202
69798,R52922
69799,R48568
69800,R48559
69801,R48543
69802,R45212
69803,R45198
69804,R317088
69805,R318507
69806,R45790
69807,R45746
69808,R44922
69809,R45347
69810,R43921
69811,R45085
69812,R44639
69813,R303875
69814,R304768
69815,R322053
69816,R42887
69817,R303872
69818,R43539
69819,R314580
69820,R42837
69821,R42846
69822,R44165
69823,R318589
69824,R63125
69825,R43483
69826,R42750
69827,R42753
69828,R42678
69829,R13265
69830,R43481
69831,R44489
69832,R44557
69833,R43855
69834,R43797
69835,R43801
69836,R44467
69837,R43212
69838,R43103
69839,R43655
69840,R43635
69841,R43647
69842,R44632
69843,R44586
69844,R304851
69845,R304855
69846,R44140
69847,R44082
69848,R44607
69849,R44428
69850,R44073
69851,R303878
69852,R44072
69853,R44424
69854,R303881
69855,R45068
69856,R44411
69857,R45046
69858,R45024
69859,R44301
69860,R44272
69861,R44003
69862,R44689
69863,R43965
69864,R43996
69865,R43990
69866,R44685
69867,R44201
69868,R44198
69869,R43970
69870,R45789
69871,R44968
69872,R45777
69873,R322279
69874,R42576
69875,R42288
69876,R40472
69877,R39974
69878,R42494
69879,R40248
69880,R42290
69881,R13032
69882,R40292
69883,R41074
69884,R41053
69885,R41811
69886,R41073
69887,R40050
69888,R40880
69889,R13013
69890,R40240
69891,R39324
69892,R39714
69893,R312749
69894,R42182
69895,R41151
69896,R319017
69897,R41581
69898,R42150
69899,R39655
69900,R39455
69901,R39648
69902,R40216
69903,R40067
69904,R38867
69905,R39394
69906,R39406
69907,R39332
69908,R39479
69909,R38915
69910,R39326
69911,R39210
69912,R39165
69913,R39225
69914,R13337
69915,R38986
69916,R39194
69917,R39242
69918,R39095
69919,R317848
69920,R38871
69921,R39927
69922,R39929
69923,R12976
69924,R39776
69925,R13432
69926,R12574
69927,R39758
69928,R39818
69929,R39731
69930,R39526
69931,R39547
69932,R39628
69933,R41546
69934,R39523
69935,R39506
69936,R41662
69937,R40676
69938,R40659
69939,R41306
69940,R41267
69941,R318980
69942,R41582
69943,R41508
69944,R41648
69945,R40615
69946,R41447
69947,R40610
69948,R40583
69949,R40599
69950,R40444
69951,R40500
69952,R41260
69953,R312751
69954,R40556
69955,R41225
69956,R40438
69957,R41195
69958,R41186
69959,R41166
69960,R41185
69961,R63236
69962,R63524
69963,R40965
69964,R41034
69965,R42892
69966,R40953
69967,R42027
69968,R41813
69969,R41862
69970,R41871
69971,R41843
69972,R41810
69973,R317961
69974,R42004
69975,R39989
69976,R42003
69977,R42010
69978,R40875
69979,R42001
69980,R40168
69981,R42485
69982,R43084
69983,R42193
69984,R42785
69985,R42737
69986,R42471
69987,R42731
69988,R43054
69989,R42727
69990,R42442
69991,R42404
69992,R42131
69993,R42703
69994,R43016
69995,R42382
69996,R42103
69997,R43032
69998,R322954
69999,R42414
70000,R42100
70001,R43005
70002,R42616
70003,R42624
70004,R42995
70005,R42097
70006,R42979
70007,R42628
70008,R42082
70009,R38540
70010,R13298
70011,R38727
70012,R12950
70013,R37452
70014,R36732
70015,R36541
70016,R36474
70017,R38023
70018,R12714
70019,R36163
70020,R37437
70021,R36868
70022,R36836
70023,R37336
70024,R313848
70025,R37334
70026,R37332
70027,R319526
70028,R319528
70029,R302374
70030,R36113
70031,R13136
70032,R36109
70033,R36772
70034,R12760
70035,R36758
70036,R37052
70037,R37048
70038,R12695
70039,R37044
70040,R36745
70041,R36734
70042,R35984
70043,R12654
70044,R35992
70045,R36742
70046,R36642
70047,R12344
70048,R308278
70049,R320717
70050,R38130
70051,R13259
70052,R37784
70053,R308482
70054,R38104
70055,R37747
70056,R37922
70057,R37542
70058,R37899
70059,R37711
70060,R37719
70061,R38079
70062,R322718
70063,R37894
70064,R320834
70065,R322720
70066,R37483
70067,R37481
70068,R321404
70069,R37184
70070,R36978
70071,R36077
70072,R36676
70073,R37149
70074,R36929
70075,R36916
70076,R36910
70077,R36907
70078,R36899
70079,R37126
70080,R36048
70081,R36562
70082,R37057
70083,R36789
70084,R37041
70085,R12356
70086,R36801
70087,R13076
70088,R36751
70089,R36773
70090,R36982
70091,R37736
70092,R12812
70093,R37436
70094,R13205
70095,R12412
70096,R12722
70097,R37707
70098,R37295
70099,R36235
70100,R36231
70101,R37648
70102,R36246
70103,R37587
70104,R36959
70105,R36197
70106,R37581
70107,R12489
70108,R36949
70109,R38210
70110,R38366
70111,R308281
70112,R12898
70113,R313806
70114,R12864
70115,R38147
70116,R37601
70117,R37941
70118,R37813
70119,R38146
70120,R37940
70121,R37936
70122,R37586
70123,R37583
70124,R38695
70125,R38428
70126,R37804
70127,R32714
70128,R32719
70129,R11403
70130,R33305
70131,R32868
70132,R32833
70133,R32743
70134,R33788
70135,R12806
70136,R35234
70137,R12367
70138,R32663
70139,R32936
70140,R34577
70141,R12656
70142,R12709
70143,R35111
70144,R35578
70145,R12668
70146,R12616
70147,R36328
70148,R35389
70149,R35564
70150,R35557
70151,R12569
70152,R33077
70153,R33075
70154,R32364
70155,R319903
70156,R319904
70157,R33060
70158,R32996
70159,R32219
70160,R32206
70161,R32318
70162,R32100
70163,R32083
70164,R31469
70165,R32276
70166,R32167
70167,R12290
70168,R12442
70169,R12286
70170,R32831
70171,R12454
70172,R32723
70173,R31394
70174,R35458
70175,R322727
70176,R322729
70177,R34332
70178,R35298
70179,R322059
70180,R34965
70181,R35232
70182,R12324
70183,R312229
70184,R34916
70185,R323257
70186,R34906
70187,R34597
70188,R33881
70189,R32773
70190,R33153
70191,R12177
70192,R33583
70193,R34798
70194,R31657
70195,R34136
70196,R35226
70197,R34133
70198,R34355
70199,R33515
70200,R33510
70201,R33421
70202,R33487
70203,R33486
70204,R30638
70205,R31826
70206,R31025
70207,R31084
70208,R31080
70209,R30349
70210,R31541
70211,R31860
70212,R31424
70213,R31225
70214,R31404
70215,R31211
70216,R12249
70217,R31241
70218,R31228
70219,R30940
70220,R31873
70221,R29601
70222,R30012
70223,R29409
70224,R30507
70225,R29129
70226,R29255
70227,R28902
70228,R28989
70229,R28978
70230,R27950
70231,R28830
70232,R11842
70233,R29579
70234,R28606
70235,R28699
70236,R27816
70237,R28480
70238,R28695
70239,R313985
70240,R27142
70241,R27336
70242,R26598
70243,R27688
70244,R26908
70245,R11076
70246,R28582
70247,R27596
70248,R313498
70249,R28599
70250,R28312
70251,R27577
70252,R11793
70253,R27552
70254,R11072
70255,R27967
70256,R28221
70257,R28233
70258,R27930
70259,R28218
70260,R26760
70261,R10448
70262,R27460
70263,R27003
70264,R309914
70265,R27437
70266,R309920
70267,R27118
70268,R27116
70269,R10424
70270,R11718
70271,R26758
70272,R26790
70273,R26733
70274,R10983
70275,R27951
70276,R319431
70277,R27590
70278,R27562
70279,R12063
70280,R28413
70281,R27502
70282,R10438
70283,R10459
70284,R29145
70285,R28815
70286,R28640
70287,R28349
70288,R10472
70289,R28436
70290,R28530
70291,R28440
70292,R28254
70293,R30492
70294,R29343
70295,R29947
70296,R29337
70297,R30544
70298,R30540
70299,R30170
70300,R29078
70301,R29660
70302,R25493
70303,R25595
70304,R25574
70305,R318751
70306,R26105
70307,R26097
70308,R25151
70309,R26166
70310,R25509
70311,R25087
70312,R25147
70313,R25079
70314,R321649
70315,R24666
70316,R24457
70317,R25315
70318,R317318
70319,R26570
70320,R11588
70321,R63573
70322,R24904
70323,R24409
70324,R322110
70325,R322473
70326,R24768
70327,R11610
70328,R10917
70329,R24407
70330,R24856
70331,R24852
70332,R10377
70333,R12000
70334,R10376
70335,R24789
70336,R25400
70337,R314995
70338,R24755
70339,R25234
70340,R25226
70341,R319071
70342,R24522
70343,R24273
70344,R11597
70345,R24460
70346,R320193
70347,R26101
70348,R26102
70349,R26393
70350,R26263
70351,R26089
70352,R25759
70353,R25946
70354,R23650
70355,R26009
70356,R26029
70357,R26010
70358,R26371
70359,R23861
70360,R23658
70361,R24014
70362,R22815
70363,R23701
70364,R23590
70365,R23874
70366,R23872
70367,R22728
70368,R23410
70369,R23814
70370,R23799
70371,R25991
70372,R25959
70373,R24776
70374,R25904
70375,R24719
70376,R25899
70377,R25813
70378,R25943
70379,R10941
70380,R26568
70381,R26567
70382,R26566
70383,R26689
70384,R26430
70385,R318719
70386,R319342
70387,R26498
70388,R26499
70389,R26255
70390,R26388
70391,R26268
70392,R315601
70393,R315600
70394,R26252
70395,R26297
70396,R26234
70397,R26229
70398,R26225
70399,R26488
70400,R26490
70401,R26372
70402,R23731
70403,R23555
70404,R315165
70406,R322250
70408,R322812
70409,R322651
70422,R322456
70425,R23157
70429,R322065
70433,R321906
70434,R321567
70435,R323622
70436,R22328
70445,R320191
70446,R318388
70447,R23526
70450,R23319
70451,R22787
70452,R23064
70455,R23091
70469,R318996
70478,R22927
70479,R320112
70480,R320035
70485,R22172
70486,R22166
70487,R23083
70488,R22814
70489,R318572
70490,R318593
70491,R318687
70503,R22884
70504,R321349
70505,R22609
70506,R321158
70508,R321037
70509,R23285
70514,R320946
70516,R23062
70517,R23274
70518,R23536
70520,R21862
70521,R314886
70524,R317337
70531,R314478
70532,R21805
70533,R314391
70535,R314311
70536,R10578
70551,R320486
70552,R21647
70553,R21501
70554,R322392
70556,R21635
70557,R21496
70560,R314186
70561,R313567
70562,R21515
70564,R314127
70565,R21676
70566,R316128
70570,R21917
70572,R11480
70577,R22477
70581,R21912
70583,R22420
70587,R21902
70588,R22185
70590,R22356
70606,R319355
70607,R21529
70610,R21445
70611,R312807
70613,R313227
70615,R21480
70616,R21735
70621,R21969
70625,R22327
70626,R317093
70627,R21934
70628,R317180
70630,R22312
70633,R22309
70634,R22514
70636,R22264
70638,R22507
70643,R317560
70644,R317553
70647,R22765
70662,R311620
70663,R311619
70665,R320106
70687,R20502
70695,R312202
70696,R312056
70697,R21317
70699,R21376
70700,R312438
70701,R21190
70702,R314853
70703,R314852
70704,R312430
70705,R20662
70713,R21365
70714,R20626
70715,R21372
70737,R20971
70740,R20764
70741,R309651
70742,R308751
70743,R309460
70760,R20377
70761,R20620
70763,R20153
70764,R322824
70765,R20612
70772,R20278
70774,R323740
70775,R308953
70776,R310589
70777,R20463
70796,R308227
70797,R309992
70819,R311101
70821,R21131
70822,R20926
70823,R310966
70827,R310879
70831,R10823
70835,R20320
70858,R319666
70879,R322410
70880,R316126
70885,R19683
70892,R55204
70893,R48973
70896,R19241
70905,R46926
70906,R42046
70907,R42911
70908,R42621
70909,R41964
70910,R42187
70911,R42948
70912,R19643
70915,R19915
70918,R19903
70920,R301586
70921,R301581
70922,R60062
70924,R60067
70925,R55714
70926,R301569
70927,R62460
70928,R301557
70929,R55407
70932,R55207
70933,R54574
70948,R52242
70949,R55198
70951,R51155
70953,R20297
70955,R51621
70956,R51134
70957,R54789
70958,R50905
70959,R54746
70960,R51057
70961,R50811
70962,R51418
70963,R50703
70964,R50531
70966,R51326
70967,R50683
70968,R50674
70986,R10297
70989,R318005
70992,R317981
70993,R22835
71000,R317260
71015,R313095
71018,R313094
71026,R10577
71032,R313659
71034,R21485
71037,R21569
71038,R313324
71039,R313327
71041,R28557
71049,R37725
71050,R31400
71051,R11051
71052,R322896
71053,R10047
71054,R316105
71055,R11392
71056,R28252
71057,R28248
71058,R28082
71059,R28079
71060,R37323
